commons-beanutils,e1c2e3adb4212371a5d73a7e543564393687fa41,8dc9448b95e6937e897e3040d010562303d211d1,org.apache.commons.beanutils.converters.ArrayConverterTestCase,testErrors,39
commons-beanutils,0b435242ae95abc9f0f50f9db9b8c94897aa143e,a5b1fcc4b865936fff2433be035af17d2400934f,org.apache.commons.beanutils.converters.ClassReloaderTestCase,testBasicOperation,39
commons-beanutils,b62d21cd356fab5f9e94155a0b35054698ad224d,3a44d5871521f1abcfb65caf81ac28811260bb69,org.apache.commons.beanutils.BasicDynaBeanTestCase,testGetDescriptors,40
commons-beanutils,b62d21cd356fab5f9e94155a0b35054698ad224d,3a44d5871521f1abcfb65caf81ac28811260bb69,org.apache.commons.beanutils.PropertyUtilsTestCase,testGetDescriptors,40
commons-beanutils,3c32e5384eec3142bb017fde824dd1cc0db48876,b4621118821f29afd3d5ea47eb8a684f4e5ed3ee,org.apache.commons.beanutils.ConstructorUtilsTestCase,testGetAccessibleConstructor,39
commons-compress,9052f4df8d3fe61632dbb4f48a257954d2eade81,283f1bceb87883ba6c965750e9880ce3d67af089,org.apache.commons.compress.compressors.z.ZCompressorInputStreamTest,testFailsToCreateZCompressorInputStreamAndThrowsIOException,41
commons-exec,e938f2d6bd52198e87a46758aa581cb582433b17,2e128089b94aa7482c61fb0b49f072d71701f129,org.apache.commons.exec.util.MapUtilTest,testCopyMap,39
commons-exec,e938f2d6bd52198e87a46758aa581cb582433b17,2e128089b94aa7482c61fb0b49f072d71701f129,org.apache.commons.exec.util.MapUtilTest,testPrefixMap,39
commons-exec,e938f2d6bd52198e87a46758aa581cb582433b17,2e128089b94aa7482c61fb0b49f072d71701f129,org.apache.commons.exec.util.StringUtilTest,testNoStringSubstitution,39
commons-exec,c173df02dee68f1e734eddd841627bc5f84be644,f1dea18e64fdc668ff51728377452cca93f8356c,org.apache.commons.exec.util.MapUtilTest,testCopyMap,39
commons-lang,f746c508d197c3662509037e8975a2a58b847689,fc409b5791ef8145a791cf7bd9b35d68a4ad3305,org.apache.commons.lang3.time.DateUtilsTest,testCeil,42
commons-lang,f746c508d197c3662509037e8975a2a58b847689,fc409b5791ef8145a791cf7bd9b35d68a4ad3305,org.apache.commons.lang3.time.DateUtilsTest,testRound,42
commons-lang,f746c508d197c3662509037e8975a2a58b847689,fc409b5791ef8145a791cf7bd9b35d68a4ad3305,org.apache.commons.lang3.time.DateUtilsTest,testTruncate,42
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testAbs,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testAtan2,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testExp,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testLog,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testSignum,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.dfp.DfpTest,testCeil,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.dfp.DfpTest,testFloor,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.dfp.DfpTest,testRint,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.dfp.DfpTest,testRound,43
commons-math,7bbb2559f546bad59617a5d2d98fffead78db3c2,4f2f94cd0435621a05f1db53aca6aacc3b7163b1,org.apache.commons.math3.dfp.DfpTest,testSqrt,43
commons-math,95175f882a7e5f0d8fbc0899a6faf81259f5373a,7d57ff6d78f4edfb440cbca689c59cc60ca5c608,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest,testNonUnitWeightSum,44
commons-math,95175f882a7e5f0d8fbc0899a6faf81259f5373a,7d57ff6d78f4edfb440cbca689c59cc60ca5c608,org.apache.commons.math3.util.MultidimensionalCounterTest,testIterationConsistency,44
commons-math,bae46709ecb13f80aaad0d279b3618ab83d09275,dc5f850d1d9b0b952b7f0dabd6778cf0f7675cba,org.apache.commons.math3.complex.ComplexTest,testExpInf4,45
commons-math,b4abfb93676fb0abbab1d9bac40ba2714a3872f5,9a9e7268162f9fed146c74a8acbd234d9bc2ed84,org.apache.commons.math3.complex.ComplexTest,testExpInf4,45
commons-math,b4abfb93676fb0abbab1d9bac40ba2714a3872f5,9a9e7268162f9fed146c74a8acbd234d9bc2ed84,org.apache.commons.math3.complex.ComplexTest,testJava,45
commons-math,e89009749feffa56922b2fa8fb7ecc42496529c1,12dfb2e92df5635709cd9092f5567c07357241d8,org.apache.commons.math3.linear.ArrayRealVectorTest,testDataInOut,9
commons-math,d708c9d1019c9db667ca828e1c8ca8e12b035bbe,96c2ce398318fdc1c4ebb865ef06061e72c6e5fd,org.apache.commons.math.genetics.FixedGenerationCountTest,testIsSatisfied,40
commons-math,0c1e6fb256aa1b4f963d325ac818f09955961459,b8e9475505fee98aae2819c03a33c7aa3db843d3,org.apache.commons.math3.stat.regression.SimpleRegressionTest,testPerfect2,45
commons-math,b8e9475505fee98aae2819c03a33c7aa3db843d3,a14acdf6395f588dda7597bb4c7810dacaa503d2,org.apache.commons.math3.stat.regression.SimpleRegressionTest,testPerfect2,45
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testAbs,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testAtan,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testCbrt,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testCos,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testCosh,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testExp,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testSin,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testSinh,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testSqrt,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testTan,40
commons-math,2fd0bbbeec512c34a202fbf7aca781d9d1695a1b,7b9797f4a2dcc0c76f67e28f48f2e4f2c7ced40d,org.apache.commons.math3.util.FastMathTestPerformance,testTanh,40
commons-math,1214de50cd00b3b2dca78a90283f02c9864c3edd,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testAddToEntry,43
commons-math,1214de50cd00b3b2dca78a90283f02c9864c3edd,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testSerial,43
commons-math,9a9e7268162f9fed146c74a8acbd234d9bc2ed84,b262c2359c9ed53dae3ce2ce7a0092273f4eec65,org.apache.commons.math3.complex.ComplexTest,testExpInf4,45
commons-net,b21c46d641c1533da385ab341162bb3fe5883c41,1f8cfe7d2b2306384243cae9a45de523f4e0a8f8,org.apache.commons.net.ftp.parser.EnterpriseUnixFTPEntryParserTest,testParseFieldsOnFile,40
commons-net,156724c0bbe79aaf50321716c1fde151f89bc4a5,a8ee23ca86892199ab1c4c4b3555a56602bb9568,org.apache.commons.net.time.TimeTCPClientTest,testCompareTimes,45
commons-net,c296d280f5c66277a7f0b6fcd0843eb7ad061858,01a27abd5809c9fe5a552bd081991af301ab7459,org.apache.commons.net.SubnetUtilsTest,testCidrAddresses,46
commons-net,f1bb5ed022dfd002221d6e41b1864381d5bf68d4,06adc0bd7e8774da1f02d621b58d01acef940fd2,org.apache.commons.net.ntp.TimeStampTest,testNotSame,40
commons-validator,043a39baa8befc916faa0d4cca714b9fef2c19b3,24fa94e0dbe879517e383605c485c997b26c8da8,org.apache.commons.validator.routines.checkdigit.IBANCheckDigitTest,testOther,46
